job_id,job_title,company,location,experience,salary_lpa,skills_required,category
JOB11428,Junior DevOps Engineer,TCS,Chennai,1-3,10-15,"CI/CD,Git,Django,Prometheus,HTML,IaC",FullStack
JOB11429,Junior DevOps Engineer,Accenture,Remote,2-4,10-15,"Linux,Kubernetes,Flask,Azure Monitor,IaC,MySQL",DevOps
JOB11430,Data Engineer,Zoho,Bangalore,1-3,6-10,"Django,GitLab CI,JavaScript,Git,CloudWatch,FastAPI",Cloud
JOB11431,Full Stack Developer,Infosys,Chennai,1-3,6-10,"JavaScript,Django,Docker,Flask,AWS,GCP",DevOps
JOB11432,Junior DevOps Engineer,IBM,Bangalore,3-5,8-12,"PowerShell,Kubernetes,GCP,Jenkins,Terraform,CI/CD",FullStack
JOB11433,Junior DevOps Engineer,Freshworks,Hyderabad,0-2,6-10,"Flask,CSS,PostgreSQL,Linux,Node,Ansible",Cloud
JOB11434,Platform Engineer,Wipro,Chennai,2-4,4-6,"FastAPI,Kubernetes,CSS,Prometheus,Grafana,Django",Backend
JOB11435,Frontend Developer,Swiggy,Chennai,2-4,4-6,"Azure Monitor,Kubernetes,MySQL,GitHub Actions,Terraform,IaC",Data
JOB11436,Data Engineer,Oracle,Remote,0-2,4-6,"Grafana,Kubernetes,PowerShell,GCP,Ansible,Bash",Cloud
JOB11437,Frontend Developer,Zoho,Chennai,1-3,10-15,"GitHub Actions,Redis,Linux,FastAPI,MySQL,Jenkins",Backend
JOB11438,Cloud Operations Engineer,Zomato,Hyderabad,3-5,4-6,"AWS,JavaScript,FastAPI,PostgreSQL,Docker,MongoDB",FullStack
JOB11439,Full Stack Developer,Microsoft,Gurgaon,3-5,10-15,"Docker,Jenkins,Linux,Azure Monitor,React,MySQL",DevOps
JOB11440,Cloud Engineer,Oracle,Remote,1-3,10-15,"Prometheus,GitLab CI,Git,Kubernetes,MongoDB,Azure",Frontend
JOB11441,Site Reliability Engineer,Paytm,Remote,0-2,10-15,"Kafka,Git,Azure,JavaScript,Flask,GitHub Actions",FullStack
JOB11442,Platform Engineer,Amazon,Chennai,0-2,10-15,"Kubernetes,Bash,Azure,CI/CD,IaC,Grafana",Cloud
JOB11443,Junior DevOps Engineer,Flipkart,Pune,2-4,8-12,"Prometheus,Grafana,Ansible,Git,JavaScript,Redis",Backend
JOB11444,Full Stack Developer,Infosys,Remote,1-3,8-12,"IaC,Django,Prometheus,Terraform,Node,Jenkins",Frontend
JOB11445,Platform Engineer,Google,Chennai,3-5,4-6,"Jenkins,AWS,Flask,FastAPI,MongoDB,Kubernetes",DevOps
JOB11446,ML Engineer,TCS,Hyderabad,3-5,10-15,"Linux,GCP,Git,PowerShell,Ansible,JavaScript",Cloud
JOB11447,Frontend Developer,Amazon,Gurgaon,3-5,6-10,"CloudWatch,CSS,Linux,Git,Grafana,FastAPI",Frontend
JOB11448,ML Engineer,Paytm,Bangalore,2-4,6-10,"Prometheus,Ansible,Azure,Redis,Flask,Kubernetes",DevOps
JOB11449,Data Engineer,Microsoft,Gurgaon,2-4,10-15,"MongoDB,Jenkins,PowerShell,Linux,CloudWatch,GCP",Data
JOB11450,Full Stack Developer,Zoho,Noida,3-5,10-15,"CSS,GitLab CI,C++,Python,Grafana,FastAPI",Frontend
JOB11451,Cloud Operations Engineer,Freshworks,Noida,2-4,4-6,"Azure Monitor,FastAPI,C++,Bash,CSS,Git",DevOps
JOB11452,Cloud Operations Engineer,IBM,Noida,3-5,4-6,"Linux,React,Terraform,Kafka,Node,Ansible",DevOps
JOB11453,Backend Developer,TCS,Noida,0-2,8-12,"IaC,Flask,FastAPI,Docker,Linux,Prometheus",Backend
JOB11454,Data Engineer,Paytm,Pune,0-2,4-6,"HTML,GCP,Django,Terraform,Grafana,MongoDB",Cloud
JOB11455,ML Engineer,Google,Chennai,3-5,10-15,"Redis,Node,Azure,Django,Jenkins,CI/CD",Frontend
JOB11456,Data Engineer,TCS,Bangalore,0-2,10-15,"Kafka,Java,Linux,React,FastAPI,Kubernetes",Backend
JOB11457,Platform Engineer,Oracle,Noida,2-4,10-15,"Bash,CloudWatch,Python,Jenkins,JavaScript,Azure Monitor",Data
JOB11458,Cloud Engineer,IBM,Chennai,1-3,10-15,"Docker,Terraform,MongoDB,GCP,Linux,FastAPI",FullStack
JOB11459,Cloud Engineer,TCS,Bangalore,3-5,8-12,"Flask,IaC,Kubernetes,Prometheus,HTML,PowerShell",Cloud
JOB11460,Frontend Developer,Microsoft,Hyderabad,0-2,10-15,"Linux,MongoDB,Java,PostgreSQL,Azure,CI/CD",Cloud
JOB11461,Cloud Operations Engineer,Microsoft,Pune,3-5,6-10,"Java,Redis,Node,Docker,Kafka,PostgreSQL",FullStack
JOB11462,Junior DevOps Engineer,Google,Bangalore,0-2,8-12,"Prometheus,CSS,Grafana,Azure,Linux,Java",Frontend
JOB11463,ML Engineer,Accenture,Gurgaon,3-5,8-12,"Docker,Kubernetes,PostgreSQL,Git,Terraform,MongoDB",DevOps
JOB11464,ML Engineer,TCS,Hyderabad,1-3,8-12,"AWS,MongoDB,GitLab CI,Docker,FastAPI,Prometheus",Frontend
JOB11465,Platform Engineer,Accenture,Hyderabad,2-4,6-10,"GitHub Actions,Bash,React,Django,JavaScript,Node",FullStack
JOB11466,ML Engineer,Swiggy,Remote,1-3,8-12,"MySQL,Linux,GCP,Terraform,Node,Azure Monitor",DevOps
JOB11467,Cloud Engineer,Paytm,Bangalore,2-4,8-12,"HTML,JavaScript,Docker,CloudWatch,AWS,CI/CD",DevOps
JOB11468,Cloud Operations Engineer,Infosys,Remote,3-5,10-15,"Grafana,Flask,PostgreSQL,C++,MongoDB,Ansible",DevOps
JOB11469,Data Engineer,Zomato,Chennai,2-4,8-12,"Redis,CloudWatch,AWS,Django,JavaScript,Azure",Data
JOB11470,ML Engineer,IBM,Hyderabad,2-4,4-6,"Java,Flask,Grafana,Jenkins,Azure,React",Data
JOB11471,Full Stack Developer,Flipkart,Hyderabad,2-4,8-12,"Ansible,AWS,MongoDB,PowerShell,Kafka,CI/CD",FullStack
JOB11472,Platform Engineer,Infosys,Pune,1-3,10-15,"Prometheus,IaC,Bash,GitHub Actions,Docker,Kubernetes",Frontend
JOB11473,Junior DevOps Engineer,Zoho,Bangalore,0-2,6-10,"HTML,Django,PostgreSQL,Terraform,MongoDB,Kafka",DevOps
JOB11474,Cloud Operations Engineer,Wipro,Chennai,0-2,6-10,"Flask,Django,CloudWatch,Kafka,AWS,Bash",Data
JOB11475,Frontend Developer,IBM,Hyderabad,0-2,4-6,"IaC,Java,HTML,Azure,Git,Grafana",FullStack
JOB11476,Cloud Operations Engineer,Google,Chennai,0-2,8-12,"Azure Monitor,GitLab CI,Docker,Python,Ansible,Prometheus",Data
JOB11477,Backend Developer,Freshworks,Gurgaon,0-2,8-12,"Azure,GitHub Actions,CI/CD,JavaScript,MySQL,Linux",Frontend
JOB11478,Cloud Engineer,Oracle,Bangalore,1-3,8-12,"Grafana,C++,CSS,Jenkins,PowerShell,Azure Monitor",Backend
JOB11479,Full Stack Developer,Google,Gurgaon,3-5,4-6,"Jenkins,Azure,Java,PowerShell,FastAPI,GCP",Frontend
JOB11480,Platform Engineer,Oracle,Noida,1-3,10-15,"Azure Monitor,GitLab CI,JavaScript,PowerShell,MongoDB,Git",Frontend
JOB11481,Frontend Developer,Oracle,Chennai,1-3,10-15,"MySQL,Ansible,Prometheus,Node,Python,Grafana",DevOps
JOB11482,Data Engineer,Flipkart,Bangalore,0-2,8-12,"Bash,React,GitLab CI,GitHub Actions,HTML,Docker",Backend
JOB11483,Site Reliability Engineer,Freshworks,Remote,0-2,8-12,"GitLab CI,Kafka,C++,Django,Grafana,Linux",Frontend
JOB11484,Site Reliability Engineer,IBM,Chennai,0-2,8-12,"Python,FastAPI,PowerShell,GCP,HTML,PostgreSQL",FullStack
JOB11485,Junior DevOps Engineer,TCS,Hyderabad,0-2,8-12,"Django,FastAPI,Grafana,JavaScript,Java,GCP",Frontend
JOB11486,Junior DevOps Engineer,Microsoft,Bangalore,0-2,6-10,"Git,PowerShell,PostgreSQL,Azure Monitor,CI/CD,Grafana",FullStack
JOB11487,Cloud Operations Engineer,Oracle,Bangalore,1-3,4-6,"React,Flask,Jenkins,Java,Node,C++",FullStack
JOB11488,Data Engineer,Wipro,Hyderabad,3-5,10-15,"Docker,CI/CD,Java,Python,PostgreSQL,FastAPI",Frontend
JOB11489,Cloud Engineer,Oracle,Noida,2-4,10-15,"Node,Git,React,Ansible,FastAPI,MySQL",DevOps
JOB11490,Cloud Operations Engineer,Oracle,Remote,2-4,10-15,"MongoDB,Flask,HTML,PostgreSQL,AWS,Kafka",DevOps
JOB11491,ML Engineer,Freshworks,Chennai,3-5,6-10,"AWS,Bash,FastAPI,HTML,PowerShell,Python",FullStack
JOB11492,Data Engineer,Google,Gurgaon,2-4,6-10,"Kafka,Node,CI/CD,MongoDB,GitLab CI,Azure Monitor",Backend
JOB11493,Site Reliability Engineer,Flipkart,Bangalore,3-5,4-6,"GCP,Kubernetes,GitLab CI,CSS,Python,Linux",Frontend
JOB11494,Full Stack Developer,Microsoft,Remote,1-3,4-6,"Python,Bash,CSS,Grafana,PowerShell,MySQL",Frontend
JOB11495,Platform Engineer,Paytm,Hyderabad,1-3,4-6,"HTML,IaC,Azure,Kafka,MongoDB,Terraform",Backend
JOB11496,Platform Engineer,Zomato,Bangalore,3-5,4-6,"Flask,Kubernetes,Kafka,Git,Azure Monitor,CSS",DevOps
JOB11497,ML Engineer,TCS,Remote,3-5,10-15,"AWS,HTML,Linux,Kubernetes,Flask,Azure Monitor",FullStack
JOB11498,Site Reliability Engineer,Amazon,Gurgaon,2-4,4-6,"CloudWatch,Azure,Django,Python,HTML,MySQL",Frontend
JOB11499,Platform Engineer,Wipro,Gurgaon,3-5,10-15,"MongoDB,Flask,MySQL,GitHub Actions,JavaScript,Java",Cloud
JOB11500,Backend Developer,Zomato,Noida,3-5,6-10,"PowerShell,Jenkins,Java,AWS,FastAPI,GitLab CI",FullStack
JOB11501,Platform Engineer,Amazon,Gurgaon,1-3,4-6,"Node,GitHub Actions,C++,Jenkins,CloudWatch,GitLab CI",Cloud
JOB11502,Site Reliability Engineer,Microsoft,Hyderabad,3-5,6-10,"Terraform,CSS,React,Grafana,MongoDB,JavaScript",Data
JOB11503,Cloud Engineer,TCS,Hyderabad,1-3,8-12,"CSS,MongoDB,JavaScript,GCP,Grafana,Git",Frontend
JOB11504,Backend Developer,Swiggy,Pune,2-4,4-6,"Redis,Docker,Django,Kafka,Azure Monitor,HTML",Frontend
JOB11505,Full Stack Developer,Freshworks,Remote,3-5,4-6,"Kubernetes,MongoDB,PostgreSQL,Flask,Kafka,Docker",FullStack
JOB11506,Site Reliability Engineer,Zoho,Gurgaon,1-3,4-6,"Grafana,Linux,Prometheus,Azure Monitor,Git,Jenkins",DevOps
JOB11507,Backend Developer,Microsoft,Bangalore,1-3,4-6,"JavaScript,Azure Monitor,AWS,PostgreSQL,Ansible,Jenkins",Backend
JOB11508,Backend Developer,Infosys,Bangalore,0-2,4-6,"Kafka,Prometheus,HTML,Python,IaC,Docker",Cloud
JOB11509,Frontend Developer,Freshworks,Bangalore,0-2,6-10,"Azure,Redis,MySQL,GitHub Actions,Node,Java",FullStack
JOB11510,Cloud Engineer,IBM,Bangalore,1-3,4-6,"GCP,Node,Prometheus,Docker,Ansible,PowerShell",FullStack
JOB11511,Data Engineer,IBM,Gurgaon,1-3,6-10,"MySQL,Linux,Jenkins,CloudWatch,GCP,MongoDB",Frontend
JOB11512,ML Engineer,Wipro,Hyderabad,3-5,6-10,"AWS,Azure,MySQL,Linux,Kafka,Flask",FullStack
JOB11513,Cloud Engineer,TCS,Chennai,2-4,6-10,"PostgreSQL,IaC,Kubernetes,React,Azure,GitLab CI",Data
JOB11514,Cloud Engineer,Freshworks,Bangalore,1-3,6-10,"Flask,Linux,JavaScript,Python,PostgreSQL,Terraform",FullStack
JOB11515,Full Stack Developer,Zomato,Hyderabad,1-3,4-6,"Java,GCP,MongoDB,GitLab CI,Ansible,Kafka",FullStack
JOB11516,Cloud Operations Engineer,Amazon,Hyderabad,0-2,8-12,"AWS,Flask,Prometheus,Terraform,React,CSS",DevOps
JOB11517,Site Reliability Engineer,TCS,Chennai,0-2,8-12,"Redis,Java,Kafka,Azure,GitLab CI,Kubernetes",Data
JOB11518,ML Engineer,Oracle,Pune,0-2,10-15,"CSS,Linux,Django,Jenkins,Git,React",Backend
JOB11519,Cloud Engineer,Oracle,Gurgaon,3-5,8-12,"JavaScript,MySQL,Terraform,C++,Kafka,Kubernetes",Frontend
JOB11520,Platform Engineer,Flipkart,Noida,0-2,10-15,"Flask,Prometheus,Git,Docker,PowerShell,Java",Backend
JOB11521,Data Engineer,Zomato,Pune,3-5,6-10,"Node,Azure Monitor,Jenkins,Kafka,Ansible,Git",Frontend
JOB11522,Junior DevOps Engineer,Freshworks,Remote,3-5,10-15,"C++,Terraform,JavaScript,PostgreSQL,Linux,CI/CD",DevOps
JOB11523,Data Engineer,Wipro,Chennai,0-2,8-12,"Git,MySQL,IaC,Bash,Ansible,Java",DevOps
JOB11524,Junior DevOps Engineer,Oracle,Hyderabad,1-3,10-15,"AWS,MongoDB,Flask,Node,JavaScript,Docker",Cloud
JOB11525,Junior DevOps Engineer,Zoho,Hyderabad,1-3,8-12,"Kubernetes,React,PostgreSQL,Docker,AWS,HTML",DevOps
JOB11526,Cloud Operations Engineer,Swiggy,Pune,3-5,6-10,"MongoDB,Docker,FastAPI,Python,MySQL,Jenkins",FullStack
JOB11527,ML Engineer,Microsoft,Remote,3-5,6-10,"CSS,Flask,Git,Python,Ansible,Kafka",Cloud
JOB11528,Junior DevOps Engineer,Infosys,Noida,3-5,8-12,"Django,MongoDB,Git,Kafka,Linux,AWS",DevOps
JOB11529,Full Stack Developer,Amazon,Bangalore,3-5,8-12,"Python,MySQL,Prometheus,AWS,Terraform,C++",Cloud
JOB11530,Junior DevOps Engineer,Infosys,Hyderabad,0-2,10-15,"Python,FastAPI,Node,MySQL,Git,CloudWatch",Frontend
JOB11531,Data Engineer,Freshworks,Pune,1-3,10-15,"MongoDB,IaC,AWS,Kafka,Prometheus,CI/CD",Cloud
JOB11532,Platform Engineer,Infosys,Chennai,2-4,10-15,"Jenkins,MongoDB,FastAPI,GitLab CI,MySQL,GitHub Actions",Backend
JOB11533,Data Engineer,TCS,Pune,2-4,4-6,"Git,PostgreSQL,GitLab CI,CloudWatch,Terraform,Linux",Backend
JOB11534,Site Reliability Engineer,TCS,Gurgaon,2-4,8-12,"GitLab CI,Ansible,PowerShell,IaC,Azure,Bash",Data
JOB11535,Full Stack Developer,Swiggy,Remote,2-4,8-12,"GitHub Actions,PostgreSQL,HTML,Kubernetes,CSS,Terraform",Cloud
JOB11536,Junior DevOps Engineer,Paytm,Gurgaon,0-2,6-10,"C++,HTML,MongoDB,CI/CD,Azure Monitor,GCP",Backend
JOB11537,Junior DevOps Engineer,Zomato,Gurgaon,0-2,10-15,"IaC,Django,CI/CD,CSS,Flask,Node",Data
JOB11538,Backend Developer,Freshworks,Pune,2-4,4-6,"JavaScript,Kubernetes,GCP,Git,Ansible,PowerShell",Data
JOB11539,Frontend Developer,Swiggy,Pune,0-2,10-15,"GitLab CI,Python,FastAPI,CSS,MongoDB,Azure",FullStack
JOB11540,Data Engineer,Oracle,Bangalore,3-5,10-15,"Kafka,FastAPI,GitHub Actions,CloudWatch,Ansible,Linux",Backend
JOB11541,ML Engineer,Paytm,Pune,2-4,8-12,"Grafana,Node,Django,PowerShell,GitLab CI,Azure Monitor",Frontend
JOB11542,Backend Developer,Accenture,Bangalore,1-3,8-12,"Azure Monitor,Linux,CI/CD,Prometheus,CSS,HTML",DevOps
JOB11543,Backend Developer,Freshworks,Pune,3-5,8-12,"C++,CI/CD,IaC,PowerShell,AWS,Python",Data
JOB11544,Frontend Developer,Oracle,Pune,3-5,6-10,"C++,Ansible,Java,GitLab CI,Git,Kafka",Frontend
JOB11545,Site Reliability Engineer,Zoho,Pune,3-5,4-6,"Python,FastAPI,HTML,GitLab CI,Linux,Bash",DevOps
JOB11546,Cloud Operations Engineer,Zoho,Gurgaon,2-4,10-15,"FastAPI,Terraform,PostgreSQL,C++,Azure,AWS",Data
JOB11547,Platform Engineer,Google,Gurgaon,3-5,8-12,"PowerShell,MySQL,HTML,Django,Bash,Azure Monitor",Data
JOB11548,Frontend Developer,IBM,Hyderabad,1-3,8-12,"HTML,MySQL,C++,Redis,Flask,FastAPI",Cloud
JOB11549,Cloud Operations Engineer,Zomato,Noida,0-2,8-12,"GCP,Ansible,Django,PostgreSQL,Flask,FastAPI",Cloud
JOB11550,Cloud Operations Engineer,Amazon,Pune,0-2,10-15,"GCP,Ansible,GitHub Actions,MongoDB,Git,AWS",Backend
JOB11551,ML Engineer,TCS,Remote,0-2,8-12,"MySQL,Python,PowerShell,GitHub Actions,CI/CD,IaC",DevOps
JOB11552,Frontend Developer,IBM,Gurgaon,1-3,4-6,"Jenkins,IaC,Docker,Django,CI/CD,AWS",Cloud
JOB11553,ML Engineer,Microsoft,Chennai,3-5,4-6,"Docker,HTML,Kafka,GitLab CI,CI/CD,React",Backend
JOB11554,Full Stack Developer,Oracle,Remote,1-3,8-12,"C++,CloudWatch,CI/CD,Django,Redis,Kubernetes",Cloud
JOB11555,Cloud Engineer,Zomato,Hyderabad,0-2,8-12,"CI/CD,MongoDB,C++,Java,Azure Monitor,HTML",Backend
JOB11556,Junior DevOps Engineer,Wipro,Chennai,2-4,10-15,"PostgreSQL,Terraform,Docker,HTML,Node,GitLab CI",DevOps
JOB11557,Junior DevOps Engineer,Paytm,Chennai,0-2,10-15,"HTML,CI/CD,Python,GitLab CI,Kubernetes,Azure",Frontend
JOB11558,Cloud Engineer,Swiggy,Pune,1-3,4-6,"Python,AWS,Java,CI/CD,PostgreSQL,Grafana",DevOps
JOB11559,Junior DevOps Engineer,Swiggy,Hyderabad,3-5,10-15,"FastAPI,Linux,Grafana,Azure Monitor,Java,JavaScript",Frontend
JOB11560,Backend Developer,Flipkart,Chennai,1-3,4-6,"CloudWatch,Ansible,GitHub Actions,PowerShell,Linux,AWS",FullStack
JOB11561,Frontend Developer,Paytm,Bangalore,1-3,10-15,"MySQL,Terraform,CSS,Git,Prometheus,Azure Monitor",Frontend
JOB11562,Backend Developer,Freshworks,Gurgaon,1-3,4-6,"Kubernetes,Docker,React,Flask,CloudWatch,Python",Cloud
JOB11563,Backend Developer,TCS,Remote,3-5,10-15,"Python,Django,CI/CD,HTML,JavaScript,Docker",Backend
JOB11564,ML Engineer,TCS,Noida,2-4,8-12,"GCP,Django,PowerShell,CSS,Grafana,MySQL",Frontend
JOB11565,Site Reliability Engineer,Amazon,Remote,0-2,10-15,"Java,AWS,IaC,Git,Kafka,Azure Monitor",DevOps
JOB11566,Frontend Developer,Zomato,Hyderabad,2-4,6-10,"Linux,GCP,MySQL,HTML,GitLab CI,Jenkins",Frontend
JOB11567,Frontend Developer,Google,Chennai,0-2,10-15,"Bash,Ansible,Terraform,Docker,MongoDB,Git",Cloud
JOB11568,Full Stack Developer,Amazon,Chennai,1-3,8-12,"CloudWatch,Docker,MySQL,CI/CD,JavaScript,MongoDB",Data
JOB11569,Frontend Developer,Infosys,Remote,2-4,4-6,"Java,MySQL,Jenkins,GitHub Actions,AWS,IaC",Backend
JOB11570,Cloud Operations Engineer,Microsoft,Hyderabad,0-2,8-12,"Jenkins,Bash,Git,Redis,Django,Terraform",Backend
JOB11571,Cloud Operations Engineer,Zomato,Noida,0-2,4-6,"HTML,Node,GitLab CI,PowerShell,Prometheus,Kubernetes",Data
JOB11572,Cloud Engineer,Microsoft,Gurgaon,3-5,10-15,"Azure,CI/CD,Jenkins,MySQL,Bash,Grafana",DevOps
JOB11573,ML Engineer,Zomato,Bangalore,2-4,4-6,"JavaScript,PostgreSQL,Azure Monitor,AWS,FastAPI,Prometheus",DevOps
JOB11574,Platform Engineer,Oracle,Pune,0-2,4-6,"JavaScript,FastAPI,Git,CSS,React,GitLab CI",Data
JOB11575,ML Engineer,Microsoft,Chennai,2-4,4-6,"GCP,HTML,Node,MongoDB,Java,IaC",Cloud
JOB11576,Platform Engineer,Freshworks,Noida,2-4,6-10,"GCP,Jenkins,MySQL,GitHub Actions,Docker,Kubernetes",FullStack
JOB11577,Frontend Developer,Wipro,Gurgaon,1-3,6-10,"Azure,Kubernetes,Prometheus,React,CI/CD,GCP",Cloud
JOB11578,Cloud Operations Engineer,TCS,Gurgaon,1-3,4-6,"FastAPI,Azure Monitor,GCP,Ansible,Prometheus,CI/CD",Frontend
JOB11579,Junior DevOps Engineer,Microsoft,Gurgaon,2-4,10-15,"IaC,GitLab CI,Kafka,MongoDB,FastAPI,React",Backend
JOB11580,Cloud Operations Engineer,Paytm,Hyderabad,2-4,4-6,"FastAPI,Docker,HTML,Java,CloudWatch,Python",Data
JOB11581,Full Stack Developer,Oracle,Hyderabad,0-2,8-12,"GitLab CI,Grafana,Git,CSS,Terraform,MySQL",Frontend
JOB11582,Full Stack Developer,Zoho,Chennai,0-2,10-15,"Java,Azure Monitor,Git,Redis,Django,Bash",DevOps
JOB11583,Backend Developer,TCS,Gurgaon,3-5,8-12,"JavaScript,Ansible,MongoDB,Kubernetes,React,Flask",Frontend
JOB11584,Platform Engineer,Google,Gurgaon,1-3,10-15,"JavaScript,Bash,Linux,MongoDB,Django,GCP",Data
JOB11585,Cloud Engineer,Amazon,Noida,2-4,4-6,"Git,CloudWatch,IaC,Azure,Azure Monitor,React",Frontend
JOB11586,Data Engineer,Microsoft,Bangalore,1-3,8-12,"IaC,Prometheus,GitLab CI,Java,React,CI/CD",Cloud
JOB11587,Frontend Developer,Freshworks,Gurgaon,2-4,8-12,"Ansible,CSS,Grafana,MongoDB,Linux,Terraform",FullStack
JOB11588,Full Stack Developer,IBM,Gurgaon,2-4,10-15,"GitLab CI,Git,Bash,PowerShell,Prometheus,Docker",FullStack
JOB11589,Junior DevOps Engineer,Flipkart,Remote,2-4,6-10,"Grafana,CSS,Azure,AWS,Docker,Redis",Frontend
JOB11590,Platform Engineer,Swiggy,Remote,2-4,4-6,"Kafka,PowerShell,Kubernetes,Flask,FastAPI,Grafana",Frontend
JOB11591,Cloud Engineer,Paytm,Hyderabad,3-5,4-6,"Terraform,Docker,Grafana,Node,Azure Monitor,GCP",DevOps
JOB11592,ML Engineer,Freshworks,Hyderabad,2-4,4-6,"Ansible,Kubernetes,Node,GitHub Actions,CloudWatch,C++",DevOps
JOB11593,Cloud Operations Engineer,Zoho,Pune,0-2,4-6,"Ansible,Flask,HTML,Jenkins,PostgreSQL,Kafka",Data
JOB11594,Site Reliability Engineer,Wipro,Pune,3-5,8-12,"AWS,GCP,CI/CD,Python,FastAPI,C++",FullStack
JOB11595,ML Engineer,Wipro,Bangalore,1-3,10-15,"Terraform,Linux,PowerShell,FastAPI,Git,Ansible",Cloud
JOB11596,Junior DevOps Engineer,IBM,Remote,3-5,10-15,"Linux,Azure Monitor,MongoDB,Python,GCP,Java",Cloud
JOB11597,Cloud Engineer,Paytm,Bangalore,0-2,6-10,"Flask,Azure Monitor,PostgreSQL,Grafana,Docker,HTML",DevOps
JOB11598,Cloud Engineer,Paytm,Hyderabad,3-5,8-12,"Flask,Linux,MySQL,C++,GCP,Ansible",FullStack
JOB11599,Site Reliability Engineer,TCS,Noida,2-4,8-12,"CSS,Python,CloudWatch,Kafka,Java,Node",Data
JOB11600,ML Engineer,Google,Hyderabad,2-4,6-10,"Python,Java,Grafana,AWS,Git,Prometheus",Data
JOB11601,Junior DevOps Engineer,Infosys,Hyderabad,2-4,10-15,"React,Django,C++,CI/CD,Flask,Azure Monitor",Frontend
JOB11602,Site Reliability Engineer,Amazon,Noida,3-5,6-10,"FastAPI,JavaScript,CSS,HTML,CloudWatch,Ansible",Backend
JOB11603,Junior DevOps Engineer,Accenture,Chennai,3-5,10-15,"Redis,AWS,Docker,PostgreSQL,Git,CSS",FullStack
JOB11604,ML Engineer,Amazon,Hyderabad,2-4,6-10,"CI/CD,Terraform,C++,GitHub Actions,MongoDB,Node",Backend
JOB11605,Full Stack Developer,Wipro,Noida,0-2,4-6,"CSS,Python,HTML,Ansible,CI/CD,Prometheus",DevOps
JOB11606,ML Engineer,Oracle,Bangalore,2-4,10-15,"React,FastAPI,Node,Redis,JavaScript,Jenkins",Backend
JOB11607,Data Engineer,TCS,Remote,1-3,8-12,"AWS,CSS,Kubernetes,Docker,JavaScript,React",FullStack
JOB11608,Full Stack Developer,Zomato,Chennai,1-3,8-12,"MongoDB,Python,Git,AWS,Linux,Grafana",FullStack
JOB11609,Full Stack Developer,Amazon,Gurgaon,2-4,6-10,"PowerShell,Python,GitHub Actions,HTML,IaC,Kubernetes",Backend
JOB11610,Full Stack Developer,Zoho,Hyderabad,3-5,8-12,"Linux,Bash,Git,Ansible,Grafana,Prometheus",DevOps
JOB11611,Frontend Developer,Zoho,Gurgaon,3-5,4-6,"Grafana,Terraform,Java,Prometheus,PostgreSQL,Docker",DevOps
JOB11612,Platform Engineer,Swiggy,Chennai,0-2,10-15,"MySQL,MongoDB,CI/CD,Linux,Azure,Kubernetes",Cloud
JOB11613,Site Reliability Engineer,Zomato,Chennai,0-2,10-15,"Azure,Redis,Ansible,Grafana,Linux,CSS",FullStack
JOB11614,Data Engineer,Freshworks,Pune,3-5,8-12,"Java,GitHub Actions,MySQL,CloudWatch,Kafka,AWS",DevOps
JOB11615,Site Reliability Engineer,TCS,Bangalore,0-2,8-12,"CI/CD,Grafana,Azure Monitor,CloudWatch,Redis,Git",Frontend
JOB11616,Data Engineer,Zomato,Bangalore,3-5,6-10,"Git,GitLab CI,CSS,Prometheus,Django,HTML",Data
JOB11617,Cloud Engineer,Oracle,Hyderabad,2-4,10-15,"Kafka,PostgreSQL,Azure Monitor,Django,HTML,Linux",Backend
JOB11618,Platform Engineer,Swiggy,Gurgaon,3-5,8-12,"Kubernetes,Git,Python,Terraform,Java,Prometheus",Frontend
JOB11619,Junior DevOps Engineer,Amazon,Hyderabad,1-3,8-12,"Jenkins,HTML,AWS,Node,Azure,Grafana",Data
JOB11620,ML Engineer,Freshworks,Pune,0-2,10-15,"Flask,Grafana,GitLab CI,C++,Azure,FastAPI",Cloud
JOB11621,Backend Developer,Zomato,Remote,0-2,4-6,"Azure Monitor,Linux,Azure,MongoDB,CSS,Redis",Backend
JOB11622,Data Engineer,Swiggy,Bangalore,2-4,8-12,"Git,Prometheus,Ansible,MySQL,PostgreSQL,Terraform",Backend
JOB11623,Backend Developer,Accenture,Hyderabad,2-4,4-6,"Git,Flask,AWS,Docker,CI/CD,Python",FullStack
JOB11624,Platform Engineer,Amazon,Remote,2-4,8-12,"GCP,C++,GitHub Actions,JavaScript,Python,Bash",DevOps
JOB11625,Platform Engineer,TCS,Pune,1-3,4-6,"Azure Monitor,React,JavaScript,PostgreSQL,CloudWatch,Node",Backend
JOB11626,Data Engineer,Microsoft,Remote,2-4,6-10,"PostgreSQL,Git,CI/CD,MongoDB,MySQL,PowerShell",Data
JOB11627,Site Reliability Engineer,Wipro,Noida,0-2,4-6,"Redis,Grafana,Java,CloudWatch,Django,Python",Cloud
JOB11628,Full Stack Developer,Swiggy,Pune,0-2,4-6,"PostgreSQL,Grafana,C++,GitLab CI,MySQL,CSS",Cloud
JOB11629,Site Reliability Engineer,TCS,Bangalore,1-3,6-10,"Linux,Azure,JavaScript,CloudWatch,GCP,MySQL",Backend
JOB11630,Cloud Operations Engineer,Amazon,Noida,1-3,8-12,"PowerShell,Prometheus,Git,Java,Azure Monitor,MongoDB",Cloud
